年纪,家庭收入,标签,工作性质_Private,工作性质_Self-emp,工作性质_Unemployed,学位_Highschool,学位_Master,学位_PhD,婚姻状况_Married,婚姻状况_Single,婚姻状况_Widowed,工作类型_Full-time,工作类型_Intern,工作类型_Part-time,家庭情况_Living with Family,家庭情况_Living with Roommates,族裔_Black,族裔_Hispanic,族裔_Other,族裔_White,性别_Male,工作地点_Suburban,工作地点_Urban
0.24791300476170308,-1.698828408899063,0,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,True,False
-0.14493715629477408,0.08871694565134917,1,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False
0.24791300476170308,-0.1345646299315559,1,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False
1.4919385147738808,0.7606737708072745,1,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,True,False
-1.3889626663069516,-1.1592965123262309,0,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
-0.9306374784077284,0.9273110520381925,1,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True
-0.14493715629477408,-0.15286341354574653,1,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True
-0.5377873173512512,-1.146587506393191,0,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.9681383000319113,1.7234446973421575,1,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
-0.6687373710367436,1.4586676711555306,1,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False
-0.34136223682301264,-1.1355536129900072,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
-0.40683726366575884,1.1386483469734268,1,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-1.519912719992444,1.0071884288694903,1,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,True
-0.47231229050850504,1.0554753683170859,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
1.0990883537174037,-0.9622887126192233,1,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True
0.7062381926609265,0.39111117278018287,1,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
1.2955134342456422,0.1083631023873807,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False
1.0336133268746575,0.22423719086569824,1,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0.7062381926609265,-1.2378629315254672,0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
-1.7163378005206826,1.2902642386703078,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,True
0.6407631658181803,1.6404902116244935,1,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True
-0.7342123978794898,-1.065380964184942,0,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True
-1.3889626663069516,0.9212114575001289,1,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False
-1.5853877468351902,1.6931834253354066,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
1.6228885684593732,-1.0211361441028692,0,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,True,True,False
-0.40683726366575884,1.314662616822562,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True
-1.2580126126214595,0.7916269371198358,1,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,True,True,False
0.9681383000319113,0.40056099237795895,1,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True
0.5098131121326879,-1.2274481014485348,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
1.1645633805601499,0.09412464588360253,1,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
-1.2580126126214595,-0.6211484043650188,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
-1.4544376931496978,-0.003195750552068001,1,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
0.7717132195036727,-1.2640820841666955,0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
1.1645633805601499,-1.4459774556152172,0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
-0.14493715629477408,-0.07054619889922334,1,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False
-0.5377873173512512,-1.453679331703578,0,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,True,True,False
-0.8651624515649822,0.7540825671571879,1,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,True
1.230038407402896,1.0062416261352236,1,True,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,True
0.3133880316044493,-1.6634325528334049,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
0.7062381926609265,1.7232444121483705,1,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
-0.799687424722236,-0.33883731984957044,1,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
1.230038407402896,-1.7032528909072704,0,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
-0.8651624515649822,0.36873385431069006,1,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False
0.5752881389754341,1.348383360358364,1,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False
-0.40683726366575884,-1.7134674357904156,0,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False
-0.8651624515649822,-1.3337813316046276,0,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True
-1.519912719992444,1.4932441787011506,1,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
-0.799687424722236,-1.5422782183370622,0,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True
0.1824379779189569,-0.19339385367031203,1,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,True
1.0336133268746575,1.538927410629513,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False
-1.1925375857787133,0.2628376100319511,1,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False
-0.9961125052504746,-1.2606044048927547,0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False
0.9681383000319113,-1.4733801116742788,0,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True
-0.6032623441939974,0.10392041263428367,1,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False
0.24791300476170308,-1.311877414502268,0,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,True,False
-1.3889626663069516,1.1090607615275963,1,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
-0.8651624515649822,-1.3609654947250123,0,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False
-0.9306374784077284,-0.42450475955580613,1,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False
1.4919385147738808,0.02839468683163422,1,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
-0.21041218313752028,0.4939485159174452,1,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False
-1.5853877468351902,-1.4323216469479108,0,True,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False
-1.6508627736779364,0.37403230807360494,1,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True
0.8371882463464189,-0.091594351991765,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
1.230038407402896,1.5242337605034915,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0.3788630584471955,1.0060959641761058,1,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True
-1.0615875320932209,0.05020756520954503,1,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
-0.8651624515649822,-0.2500381480222991,1,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
1.230038407402896,-1.648392955554478,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1.0336133268746575,0.6837642563930046,1,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True
-0.6032623441939974,-1.1533061642575058,0,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,True
0.3788630584471955,0.3257817841157889,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
0.1169629510762107,1.3431941530647875,1,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True
-0.40683726366575884,-1.2574544650268293,0,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False
0.6407631658181803,-1.0336630725870115,0,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True
0.1169629510762107,-0.08726090870800642,1,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
-0.27588720998026645,-0.5520864279982277,1,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0.9681383000319113,-1.146514675413632,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
-1.0615875320932209,0.6113156394767215,1,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False
0.5098131121326879,-1.6576789054482464,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
0.1824379779189569,-1.2601856267602907,0,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
-0.34136223682301264,0.4620121313808379,1,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False
-1.1925375857787133,-1.1758473524310062,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
-1.519912719992444,1.6781802435462592,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
-0.8651624515649822,1.5418406498118717,1,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
-0.013987102609281682,-0.14752854429305215,1,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False
0.5752881389754341,0.38961813769922404,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False
1.2955134342456422,-0.47719797326671926,1,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,True
-1.5853877468351902,1.5495425259002327,1,False,False,False,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False,True,True,False
-0.5377873173512512,1.0825320772232423,1,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False
-0.07946212945202788,-1.6993928489906451,0,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,True,False
0.5098131121326879,0.4597543710145099,1,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True
-0.14493715629477408,1.6789995920662977,1,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False
0.9026632731891651,-1.2848024978512218,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,True
-0.6687373710367436,-0.9780566196937398,1,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,True,False
-0.27588720998026645,-1.1109731573888557,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
1.0990883537174037,-1.3347099265940043,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1.230038407402896,-0.964073071618418,1,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False
-1.0615875320932209,1.3510963143469354,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False
0.7717132195036727,1.673464437619816,1,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1.557413541616627,-0.625791379311903,1,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,True,True,False
0.7717132195036727,0.7435949061006966,1,False,False,True,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True
1.3609884610883884,-0.5355720033832319,1,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
1.6228885684593732,-1.668639967871871,0,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
-0.47231229050850504,-1.5664034803159703,0,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,True,False
0.9681383000319113,-0.36203398683910165,1,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True
-0.27588720998026645,-0.581837883148066,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
-0.47231229050850504,0.586097912804429,1,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,True,False
0.5752881389754341,1.2264096773419828,1,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,True,False
-0.9306374784077284,-1.2828542691480194,0,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True
0.3133880316044493,-0.9348496410703823,1,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
1.2955134342456422,1.548395437972179,1,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
-1.127062558935967,-0.5122842976692519,1,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,True,False
1.1645633805601499,1.3304851471317476,1,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True
0.1169629510762107,0.4168387163093882,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False
0.1169629510762107,-1.0176584648289284,0,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False
0.8371882463464189,0.8558274456010657,1,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True
-0.14493715629477408,-0.7005887953189628,1,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False
-0.40683726366575884,-0.8178284646640109,1,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False
0.1169629510762107,-0.4031106593103594,1,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
0.8371882463464189,-1.415242782241333,0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
-1.1925375857787133,-0.5298183559980734,1,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False
-1.127062558935967,-0.21762836211855852,1,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False
0.9026632731891651,-1.4531695148466652,0,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False
-0.9306374784077284,-1.3341454865024225,0,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
0.7062381926609265,-1.080766508616774,0,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
0.4443380852899417,-0.531111105885245,1,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False
0.9026632731891651,1.681858208013987,1,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False
-0.47231229050850504,0.3223951435662969,1,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,True,True,False
-0.6032623441939974,0.426233912672495,1,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,True,False,True
-0.799687424722236,0.0811243160323268,1,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False
-0.9961125052504746,0.8837035030272606,1,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
1.4264634879311346,0.46164797648304307,1,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,True,True,False
0.8371882463464189,-1.0539282926492943,0,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,True,False
-1.2580126126214595,1.443263918978809,1,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0.9026632731891651,-1.2089308248956672,0,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,True
-1.1925375857787133,1.2389366058261253,1,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
-0.07946212945202788,0.6226408567981411,1,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
-1.3234876394642054,-1.133386891348128,0,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False
-0.7342123978794898,-1.679655653530165,0,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False
-0.799687424722236,0.45026813592695436,1,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False
-1.1925375857787133,0.285560875654349,1,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
-1.519912719992444,-0.7723637256743254,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True
0.7717132195036727,0.8795703449372891,1,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
-0.21041218313752028,1.154871447670187,1,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False
-0.07946212945202788,0.6566893397419584,1,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False
1.557413541616627,-1.2633719821159957,0,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False
0.5098131121326879,0.37667243108261755,1,False,False,True,False,False,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,True
-0.8651624515649822,-1.7050008344166856,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1.230038407402896,-0.259360513405847,1,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True
1.2955134342456422,0.6972744031011932,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.7342123978794898,-1.1648316667727123,0,False,True,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False
-0.6032623441939974,-1.2965282855602156,0,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True
-1.127062558935967,0.41481765662662684,1,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True
1.6228885684593732,-0.8111644300343654,1,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
-0.799687424722236,1.3660084574116342,1,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False
-1.1925375857787133,0.04436287909993788,1,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False
-1.7163378005206826,1.2431608026405454,1,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,True
0.6407631658181803,0.5501012011574092,1,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False
1.0990883537174037,0.4198247864713059,1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False
-1.519912719992444,-0.5110825865065289,1,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,True
1.2955134342456422,-0.34169593579725993,1,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1.0990883537174037,0.6422688057892828,1,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
-0.14493715629477408,0.779755487451724,1,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True
0.3133880316044493,0.44418674913378053,1,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False
-0.7342123978794898,-1.217688750187633,0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
0.7062381926609265,1.2990949949418327,1,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
1.4919385147738808,0.9435523604798423,1,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
-0.9306374784077284,-1.3637148642033632,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
1.1645633805601499,0.33055221327690126,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,True
-0.7342123978794898,0.2851238897769952,1,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
0.8371882463464189,1.5871597268424393,1,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
-0.6687373710367436,0.6049611365102017,1,True,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,False
0.5752881389754341,1.4491814360679751,1,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True
0.5752881389754341,-1.131693571073382,0,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True
0.7062381926609265,-0.3773649080362643,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
-0.7342123978794898,0.05060813559711935,1,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False
-0.6687373710367436,0.9844287477573128,1,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False
0.7717132195036727,-0.7745850705508739,1,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
0.9681383000319113,1.0266343004117346,1,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True
1.6883635953021194,1.3326700765185167,1,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False
-0.40683726366575884,1.688849982051648,1,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True,True,False
0.05148792423346451,-0.9219221421986654,1,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
-1.127062558935967,1.6459525350914161,1,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False
0.3788630584471955,0.9466112616213189,1,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
1.0336133268746575,1.6132514252694397,1,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
-1.3889626663069516,0.2837401011653748,1,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False
-1.1925375857787133,0.7287555940155569,1,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False
-1.127062558935967,-1.5330104761881835,0,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
0.8371882463464189,-0.1032837242109793,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False
1.6883635953021194,1.6517061824765744,1,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,True,False
-0.27588720998026645,1.259984758918667,1,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True
0.1824379779189569,-1.5448819258562954,0,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False
0.8371882463464189,-0.17775340081002372,1,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False
0.7717132195036727,-0.8252026013443564,1,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False
0.3133880316044493,-0.6667588053138223,1,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True
-0.21041218313752028,0.8829387777418914,1,False,True,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False
-1.3889626663069516,-0.2834311521500858,1,False,False,True,True,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False
-1.2580126126214595,1.1883372827775325,1,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True
-1.519912719992444,-0.05690859797680665,1,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
-1.5853877468351902,-1.3379691129292681,0,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False
-1.2580126126214595,-0.7223106349724249,1,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True
1.3609884610883884,0.6006094854815534,1,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
1.2955134342456422,-1.4898581207994952,0,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True
-0.14493715629477408,0.631744729243012,1,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True
1.4264634879311346,0.6045059428879581,1,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False
-0.07946212945202788,-0.6422875961820091,1,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1.0990883537174037,0.8447935521978821,1,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1.0336133268746575,1.0435857109040843,1,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True
0.3133880316044493,0.1879855707902221,1,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True
1.4919385147738808,1.4995440584330013,1,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
-0.8651624515649822,-0.9324826342347158,1,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
-0.47231229050850504,-0.13831542537884273,1,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,True
0.5752881389754341,-0.5121750511999135,1,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,True,True,False
-1.3889626663069516,1.5494879026655635,1,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,True
-0.9306374784077284,-1.3672471667119732,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True
-0.6687373710367436,0.6359689260574322,1,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
0.5098131121326879,0.0775191825441579,1,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False
-0.7342123978794898,-1.458267683415793,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
-0.8651624515649822,-1.1454040029753576,0,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True
