antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'GIN + TONIC DIET METAL SIGN'}),0.15723728725342218,0.0389319731431843,0.01269973455472857,0.08076795762992386,2.074591938427443,0.006578176710271182,1.045511886616651,0.6146184312836132
frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),frozenset({'ROSES REGENCY TEACUP AND SAUCER '}),0.0136886483110394,0.015250091084161765,0.011190339874043616,0.8174904942965779,53.60561388027356,0.010981586740481207,5.3956088759346965,0.9949649628766031
frozenset({'ROSES REGENCY TEACUP AND SAUCER '}),frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),0.015250091084161765,0.0136886483110394,0.011190339874043616,0.7337883959044369,53.60561388027356,0.010981586740481207,3.7049900774982754,0.9965426028811643
frozenset({'HAND OVER THE CHOCOLATE   SIGN '}),frozenset({'NO SINGING METAL SIGN'}),0.03799510747931088,0.031228855462447302,0.012803830739603393,0.336986301369863,10.79086301369863,0.011617287019851843,1.4611630899016808,0.9431646483320862
frozenset({'NO SINGING METAL SIGN'}),frozenset({'HAND OVER THE CHOCOLATE   SIGN '}),0.031228855462447302,0.03799510747931088,0.012803830739603393,0.41,10.79086301369863,0.011617287019851843,1.6305167669842187,0.936577241450704
frozenset({'HAND OVER THE CHOCOLATE   SIGN '}),frozenset({'PLEASE ONE PERSON METAL SIGN'}),0.03799510747931088,0.038411492218810184,0.01176286889085515,0.3095890410958904,8.05980250213461,0.010303420115560742,1.392777005317993,0.9105228961892271
frozenset({'PLEASE ONE PERSON METAL SIGN'}),frozenset({'HAND OVER THE CHOCOLATE   SIGN '}),0.038411492218810184,0.03799510747931088,0.01176286889085515,0.30623306233062325,8.059802502134609,0.010303420115560742,1.3866398646098996,0.9109171686205946
frozenset({'HAND OVER THE CHOCOLATE   SIGN '}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.03799510747931088,0.15723728725342218,0.012751782647165982,0.3356164383561644,2.134458335033759,0.006777535018216927,1.2684882068144367,0.5524889390912996
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'HAND OVER THE CHOCOLATE   SIGN '}),0.15723728725342218,0.03799510747931088,0.012751782647165982,0.08109897384971863,2.134458335033759,0.006777535018216927,1.0469080620695252,0.6306603916270066
frozenset({'HAND WARMER OWL DESIGN'}),frozenset({'HAND WARMER BIRD DESIGN'}),0.028574402748139282,0.02706500806745433,0.015198042991724354,0.5318761384335154,19.651800476390637,0.014424676550823275,2.078370858252792,0.9770321885513977
frozenset({'HAND WARMER BIRD DESIGN'}),frozenset({'HAND WARMER OWL DESIGN'}),0.02706500806745433,0.028574402748139282,0.015198042991724354,0.5615384615384615,19.65180047639064,0.014424676550823275,2.2155320639077525,0.9755164375500609
frozenset({'HAND WARMER SCOTTY DOG DESIGN'}),frozenset({'HAND WARMER BIRD DESIGN'}),0.02784572945401551,0.02706500806745433,0.01322021547910269,0.4747663551401869,17.54170381020848,0.01246657058678561,1.8523851269890101,0.9700034484125076
frozenset({'HAND WARMER BIRD DESIGN'}),frozenset({'HAND WARMER SCOTTY DOG DESIGN'}),0.02706500806745433,0.02784572945401551,0.01322021547910269,0.48846153846153845,17.541703810208485,0.01246657058678561,1.9004519574583156,0.9692250794120162
frozenset({'HAND WARMER OWL DESIGN'}),frozenset({'HAND WARMER RED RETROSPOT'}),0.028574402748139282,0.020246707958153334,0.010721907042106908,0.37522768670309653,18.532775178988672,0.010143369454586677,1.5681765519853466,0.9738692732803714
frozenset({'HAND WARMER RED RETROSPOT'}),frozenset({'HAND WARMER OWL DESIGN'}),0.020246707958153334,0.028574402748139282,0.010721907042106908,0.5295629820051414,18.532775178988672,0.010143369454586677,2.0649429362348295,0.9655915913995352
frozenset({'HAND WARMER SCOTTY DOG DESIGN'}),frozenset({'HAND WARMER OWL DESIGN'}),0.02784572945401551,0.028574402748139282,0.015562379638786239,0.5588785046728972,19.558711676284833,0.014766704550551474,2.2021724344480744,0.9760507326953786
frozenset({'HAND WARMER OWL DESIGN'}),frozenset({'HAND WARMER SCOTTY DOG DESIGN'}),0.028574402748139282,0.02784572945401551,0.015562379638786239,0.5446265938069217,19.558711676284837,0.014766704550551474,2.134850778118982,0.976782875336706
frozenset({'HAND WARMER OWL DESIGN'}),frozenset({'HAND WARMER UNION JACK'}),0.028574402748139282,0.02227658356321241,0.010878051319419144,0.3806921675774135,17.08934255996459,0.010241511248831332,1.5787357518346954,0.9691776713146307
frozenset({'HAND WARMER UNION JACK'}),frozenset({'HAND WARMER OWL DESIGN'}),0.02227658356321241,0.028574402748139282,0.010878051319419144,0.48831775700934577,17.08934255996459,0.010241511248831332,1.8984938612958737,0.962934897919418
frozenset({'HAND WARMER SCOTTY DOG DESIGN'}),frozenset({'HAND WARMER RED RETROSPOT'}),0.02784572945401551,0.020246707958153334,0.010097329932857961,0.36261682242990656,17.909915191120295,0.00953354558072076,1.5371495930861818,0.9712090303052382
frozenset({'HAND WARMER RED RETROSPOT'}),frozenset({'HAND WARMER SCOTTY DOG DESIGN'}),0.020246707958153334,0.02784572945401551,0.010097329932857961,0.49871465295629824,17.909915191120298,0.00953354558072076,1.9393231345763486,0.9636762785827261
frozenset({'HAND WARMER RED RETROSPOT'}),frozenset({'HAND WARMER UNION JACK'}),0.020246707958153334,0.02227658356321241,0.010357570395045021,0.5115681233933161,22.96438867933594,0.00990654291333526,2.0017600473363704,0.9762195486570122
frozenset({'HAND WARMER UNION JACK'}),frozenset({'HAND WARMER RED RETROSPOT'}),0.02227658356321241,0.020246707958153334,0.010357570395045021,0.4649532710280373,22.96438867933594,0.00990654291333526,1.831154624427556,0.9782463020452274
frozenset({'HANGING HEART ZINC T-LIGHT HOLDER'}),frozenset({'SINGLE HEART ZINC T-LIGHT HOLDER'}),0.038567636496122416,0.025867901941393847,0.015302139176599177,0.3967611336032389,15.337971146718369,0.01430447533760616,1.614836431009904,0.9723017076037864
frozenset({'SINGLE HEART ZINC T-LIGHT HOLDER'}),frozenset({'HANGING HEART ZINC T-LIGHT HOLDER'}),0.025867901941393847,0.038567636496122416,0.015302139176599177,0.5915492957746479,15.337971146718367,0.01430447533760616,2.353851648578459,0.9596258358013008
frozenset({'HANGING HEART ZINC T-LIGHT HOLDER'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.038567636496122416,0.15723728725342218,0.01316816738666528,0.34143049932523617,2.1714346850499044,0.00710389684823891,1.2796868240680617,0.5611158946689102
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'HANGING HEART ZINC T-LIGHT HOLDER'}),0.15723728725342218,0.038567636496122416,0.01316816738666528,0.08374710360807679,2.1714346850499044,0.00710389684823891,1.0493089487518839,0.6401267790466966
frozenset({'HEART FILIGREE DOVE  SMALL'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.02477489200020819,0.15723728725342218,0.010409618487482434,0.42016806722689076,2.6721910213936617,0.006514081677373187,1.4534603306788807,0.6416726263542722
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'HEART FILIGREE DOVE  SMALL'}),0.15723728725342218,0.02477489200020819,0.010409618487482434,0.06620324395895398,2.6721910213936617,0.006514081677373187,1.0443654914099152,0.7425284090909091
frozenset({'HEART FILIGREE DOVE LARGE'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.021964295008587934,0.15723728725342218,0.010097329932857961,0.45971563981042657,2.923706252127681,0.006643723769273713,1.5598502841186659,0.6727447390640507
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'HEART FILIGREE DOVE LARGE'}),0.15723728725342218,0.021964295008587934,0.010097329932857961,0.06421714664018537,2.923706252127681,0.006643723769273713,1.0451524106045476,0.7807279145104112
frozenset({'HEART IVORY TRELLIS LARGE'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.025139228647270077,0.15723728725342218,0.011606724613542913,0.46169772256728775,2.936311931044455,0.0076539004974026485,1.5655938086792196,0.6764419566221906
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'HEART IVORY TRELLIS LARGE'}),0.15723728725342218,0.025139228647270077,0.011606724613542913,0.07381661701423368,2.936311931044455,0.0076539004974026485,1.0525569657814857,0.7824702227972847
frozenset({'HEART OF WICKER LARGE'}),frozenset({'HEART OF WICKER SMALL'}),0.051891948160099934,0.045490032790298236,0.025555613386769375,0.49247743229689067,10.826051380686682,0.023195046963413974,1.8807241844033056,0.9573067297431949
frozenset({'HEART OF WICKER SMALL'}),frozenset({'HEART OF WICKER LARGE'}),0.045490032790298236,0.051891948160099934,0.025555613386769375,0.5617848970251716,10.826051380686682,0.023195046963413974,2.1635677214309994,0.9508860564372124
frozenset({'HEART OF WICKER LARGE'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.051891948160099934,0.15723728725342218,0.019778275126216625,0.3811434302908726,2.4240015644417525,0.0116189259672273,1.3618061987169174,0.6196118796662275
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'HEART OF WICKER LARGE'}),0.15723728725342218,0.051891948160099934,0.019778275126216625,0.12578616352201258,2.424001564441753,0.0116189259672273,1.0845264765650655,0.6970633646245059
frozenset({'HEART OF WICKER LARGE'}),frozenset({'WICKER STAR '}),0.051891948160099934,0.023369593504398063,0.012283349815229272,0.23671013039117353,10.12897936571407,0.01107065608057644,1.2795013341341854,0.9506019573033205
frozenset({'WICKER STAR '}),frozenset({'HEART OF WICKER LARGE'}),0.023369593504398063,0.051891948160099934,0.012283349815229272,0.5256124721603563,10.128979365714068,0.01107065608057644,1.9985939684324654,0.922839759871951
frozenset({'HEART OF WICKER SMALL'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.045490032790298236,0.15723728725342218,0.016499245302659657,0.36270022883295194,2.3067062219687204,0.00934651594964394,1.3223960699111472,0.5934787922448289
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'HEART OF WICKER SMALL'}),0.15723728725342218,0.045490032790298236,0.016499245302659657,0.10493214167494205,2.3067062219687204,0.00934651594964394,1.066410728898117,0.6721719102629643
frozenset({'HOME BUILDING BLOCK WORD'}),frozenset({'LOVE BUILDING BLOCK WORD'}),0.06110446052152189,0.04939363972310415,0.027169104252329154,0.444633730834753,9.001841802453223,0.02415093254385446,1.711674642584472,0.946763069118655
frozenset({'LOVE BUILDING BLOCK WORD'}),frozenset({'HOME BUILDING BLOCK WORD'}),0.04939363972310415,0.06110446052152189,0.027169104252329154,0.5500526870389885,9.001841802453225,0.02415093254385446,2.0866788453514657,0.935099595041142
frozenset({'HOME BUILDING BLOCK WORD'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.06110446052152189,0.15723728725342218,0.02035080414302816,0.3330494037478705,2.1181324707738614,0.010742904531540226,1.263605906468049,0.5622414578019291
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'HOME BUILDING BLOCK WORD'}),0.15723728725342218,0.06110446052152189,0.02035080414302816,0.12942734193975505,2.118132470773862,0.010742904531540226,1.0784803896442898,0.6263755964234808
frozenset({'HOT WATER BOTTLE TEA AND SYMPATHY'}),frozenset({'RED WOOLLY HOTTIE WHITE HEART.'}),0.043772445739863636,0.037006193723000055,0.010097329932857961,0.23067776456599287,6.233490704087793,0.00847747832607906,1.2517431083136892,0.8780088368449523
frozenset({'RED WOOLLY HOTTIE WHITE HEART.'}),frozenset({'HOT WATER BOTTLE TEA AND SYMPATHY'}),0.037006193723000055,0.043772445739863636,0.010097329932857961,0.27285513361462727,6.233490704087792,0.00847747832607906,1.3150440833248682,0.8718397119508954
frozenset({'HOT WATER BOTTLE TEA AND SYMPATHY'}),frozenset({'SCOTTIE DOG HOT WATER BOTTLE'}),0.043772445739863636,0.045021599958361525,0.012283349815229272,0.2806183115338882,6.23297065838219,0.010312644273930045,1.3274988998925918,0.8779948392358304
frozenset({'SCOTTIE DOG HOT WATER BOTTLE'}),frozenset({'HOT WATER BOTTLE TEA AND SYMPATHY'}),0.045021599958361525,0.043772445739863636,0.012283349815229272,0.27283236994219656,6.23297065838219,0.010312644273930045,1.3150029164308714,0.879143295533065
frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.033310779159943786,0.04257533961380315,0.01030552230260761,0.309375,7.266530409535453,0.008887304567072606,1.3863162503329547,0.8920992621525652
frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),0.04257533961380315,0.033310779159943786,0.01030552230260761,0.24205378973105138,7.266530409535454,0.008887304567072606,1.2754061010438162,0.9007316986115571
frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),frozenset({'JUMBO BAG PINK WITH WHITE SPOTS'}),0.04257533961380315,0.037058241815437466,0.010045281840420549,0.23594132029339857,6.366770487074532,0.008467514609637858,1.2602981731119554,0.8804186201758476
frozenset({'JUMBO BAG PINK WITH WHITE SPOTS'}),frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.037058241815437466,0.04257533961380315,0.010045281840420549,0.27106741573033705,6.366770487074531,0.008467514609637858,1.313461191127114,0.875374332097439
frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.04257533961380315,0.0551709779836569,0.014677562067350231,0.3447432762836186,6.248634497393551,0.012328638942870382,1.4419219030025536,0.8773171093748493
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.0551709779836569,0.04257533961380315,0.014677562067350231,0.2660377358490566,6.248634497393551,0.012328638942870382,1.3044603342022736,0.8890127376714787
frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),frozenset({'JUMBO BAG SCANDINAVIAN PAISLEY'}),0.04257533961380315,0.033518971529693437,0.011606724613542913,0.2726161369193154,8.133189190420508,0.010179643017160817,1.3287083719137998,0.9160480584873303
frozenset({'JUMBO BAG SCANDINAVIAN PAISLEY'}),frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.033518971529693437,0.04257533961380315,0.011606724613542913,0.34627329192546585,8.13318919042051,0.010179643017160817,1.4645640885717597,0.907464270336283
frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),frozenset({'JUMBO BAG STRAWBERRY'}),0.04257533961380315,0.04559412897517306,0.015770572008535887,0.3704156479217604,8.12419616840272,0.013829386483022352,1.515930101938463,0.9159059042626198
frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.04559412897517306,0.04257533961380315,0.015770572008535887,0.3458904109589041,8.12419616840272,0.013829386483022352,1.463706810642772,0.9188029180842499
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.04793629313485661,0.04257533961380315,0.012595638369853744,0.262757871878393,6.171597790219518,0.010554734409810404,1.2986570135724407,0.8801589639511831
frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.04257533961380315,0.04793629313485661,0.012595638369853744,0.2958435207823961,6.1715977902195185,0.010554734409810404,1.3520626948189018,0.8752306479257973
frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.04257533961380315,0.050226409202102744,0.015093946806849529,0.3545232273838631,7.0585023499752975,0.012955540377488157,1.4714295402891666,0.8964954869670356
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.050226409202102744,0.04257533961380315,0.015093946806849529,0.3005181347150259,7.0585023499752975,0.012955540377488157,1.3687626626261926,0.9037173653418797
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO BAG OWLS'}),0.050226409202102744,0.027481392806953626,0.013116119294227867,0.261139896373057,9.50242581252944,0.01173582761366209,1.3162418736904484,0.9420810630258241
frozenset({'JUMBO BAG OWLS'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.027481392806953626,0.050226409202102744,0.013116119294227867,0.4772727272727273,9.50242581252944,0.01173582761366209,1.8169581737003253,0.92004791212712
frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.033310779159943786,0.0551709779836569,0.010201426117732785,0.30625,5.55092570754717,0.00836363785408107,1.3619157074109451,0.848100765100096
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),0.0551709779836569,0.033310779159943786,0.010201426117732785,0.18490566037735848,5.55092570754717,0.00836363785408107,1.1859844607528467,0.8677229940067251
frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),frozenset({'JUMBO BAG SCANDINAVIAN PAISLEY'}),0.033310779159943786,0.033518971529693437,0.015978764378285534,0.4796875,14.31092536878882,0.014862221319991473,1.8575010757387276,0.9621740851444366
frozenset({'JUMBO BAG SCANDINAVIAN PAISLEY'}),frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),0.033518971529693437,0.033310779159943786,0.015978764378285534,0.4767080745341615,14.310925368788821,0.014862221319991473,1.8473230214272882,0.9623813497435306
frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),frozenset({'JUMBO BAG STRAWBERRY'}),0.033310779159943786,0.04559412897517306,0.012803830739603393,0.384375,8.430361729452056,0.011285054778321408,1.5503039529337292,0.9117523076377588
frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),0.04559412897517306,0.033310779159943786,0.012803830739603393,0.2808219178082192,8.430361729452056,0.011285054778321408,1.3441583451680783,0.9234866995558758
frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.033310779159943786,0.04793629313485661,0.011971061260604798,0.359375,7.496929288816504,0.01037426598624326,1.4861482253504679,0.8964743117053974
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),0.04793629313485661,0.033310779159943786,0.011971061260604798,0.24972855591748097,7.496929288816504,0.01037426598624326,1.2884526373280634,0.9102458665703229
frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.033310779159943786,0.050226409202102744,0.011919013168167387,0.35781250000000003,7.1239912564766845,0.010245932343239174,1.4789661754517136,0.8892508893856108
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),0.050226409202102744,0.033310779159943786,0.011919013168167387,0.23730569948186528,7.1239912564766845,0.010245932343239174,1.2674661659112152,0.9050885997675884
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO BAG PINK WITH WHITE SPOTS'}),0.0551709779836569,0.037058241815437466,0.01202310935304221,0.21792452830188677,5.880595452618189,0.009978569909729677,1.231264491767957,0.8784120449960806
frozenset({'JUMBO BAG PINK WITH WHITE SPOTS'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.037058241815437466,0.0551709779836569,0.01202310935304221,0.324438202247191,5.880595452618189,0.009978569909729677,1.3985826687643166,0.8618892953253258
frozenset({'JUMBO BAG SPACEBOY DESIGN'}),frozenset({'JUMBO BAG PINK WITH WHITE SPOTS'}),0.02633633477333056,0.037058241815437466,0.010669858949669495,0.4051383399209486,10.932476018119642,0.009693880687107097,1.6187658792072712,0.9331039509144223
frozenset({'JUMBO BAG PINK WITH WHITE SPOTS'}),frozenset({'JUMBO BAG SPACEBOY DESIGN'}),0.037058241815437466,0.02633633477333056,0.010669858949669495,0.28792134831460675,10.932476018119642,0.009693880687107097,1.3673541018567825,0.9434936278988216
frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'JUMBO BAG PINK WITH WHITE SPOTS'}),0.04559412897517306,0.037058241815437466,0.014989850621974705,0.32876712328767127,8.871633061412961,0.013300212365048497,1.434586700968838,0.929668611732199
frozenset({'JUMBO BAG PINK WITH WHITE SPOTS'}),frozenset({'JUMBO BAG STRAWBERRY'}),0.037058241815437466,0.04559412897517306,0.014989850621974705,0.4044943820224719,8.87163306141296,0.013300212365048497,1.6026815570039548,0.9214276705763652
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'JUMBO BAG PINK WITH WHITE SPOTS'}),0.04793629313485661,0.037058241815437466,0.013532504033727164,0.28230184581976114,7.617788432212178,0.011756069290999953,1.3417085617064781,0.9124686706252417
frozenset({'JUMBO BAG PINK WITH WHITE SPOTS'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.037058241815437466,0.04793629313485661,0.013532504033727164,0.3651685393258427,7.617788432212177,0.011756069290999953,1.4997109718760666,0.902160797961025
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO BAG PINK WITH WHITE SPOTS'}),0.050226409202102744,0.037058241815437466,0.013532504033727164,0.2694300518134715,7.27044885602841,0.011671201615994527,1.3180692151036921,0.9080657943547027
frozenset({'JUMBO BAG PINK WITH WHITE SPOTS'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.037058241815437466,0.050226409202102744,0.013532504033727164,0.3651685393258427,7.27044885602841,0.011671201615994527,1.496103532407307,0.895648052288234
frozenset({'LUNCH BAG PINK RETROSPOT'}),frozenset({'JUMBO BAG PINK WITH WHITE SPOTS'}),0.03799510747931088,0.037058241815437466,0.012283349815229272,0.3232876712328767,8.72377251038941,0.010875317934457432,1.422970614321317,0.9203390747521543
frozenset({'JUMBO BAG PINK WITH WHITE SPOTS'}),frozenset({'LUNCH BAG PINK RETROSPOT'}),0.037058241815437466,0.03799510747931088,0.012283349815229272,0.33146067415730335,8.72377251038941,0.010875317934457432,1.4389653014175015,0.9194436581073492
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO BAG SCANDINAVIAN PAISLEY'}),0.0551709779836569,0.033518971529693437,0.01030552230260761,0.1867924528301887,5.572738192898161,0.00845624786230807,1.1884801510191707,0.8684693016208467
frozenset({'JUMBO BAG SCANDINAVIAN PAISLEY'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.033518971529693437,0.0551709779836569,0.01030552230260761,0.30745341614906835,5.57273819289816,0.00845624786230807,1.3642822649742712,0.8490130449848258
frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.04559412897517306,0.0551709779836569,0.016655389579971893,0.365296803652968,6.621176876023089,0.014139916894098607,1.4886155095077636,0.8895266401265202
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO BAG STRAWBERRY'}),0.0551709779836569,0.04559412897517306,0.016655389579971893,0.3018867924528302,6.62117687602309,0.014139916894098607,1.3671219233598872,0.8985429405607889
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.04793629313485661,0.0551709779836569,0.014469369697600582,0.3018458197611292,5.471097863274127,0.011824677524439286,1.3533243068072347,0.858368323928218
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.0551709779836569,0.04793629313485661,0.014469369697600582,0.2622641509433962,5.471097863274127,0.011824677524439286,1.290521137182931,0.8649409674045593
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.050226409202102744,0.0551709779836569,0.01639514911778483,0.3264248704663212,5.916604751197574,0.013624109001497478,1.4027077019165708,0.8749286723311274
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.0551709779836569,0.050226409202102744,0.01639514911778483,0.29716981132075465,5.916604751197574,0.013624109001497478,1.3513557130815717,0.8795074319780979
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'LUNCH BAG SUKI  DESIGN '}),0.0551709779836569,0.04965388018529121,0.010045281840420549,0.1820754716981132,3.666893121316403,0.00730582870991471,1.1618995236488943,0.7697578641421264
frozenset({'LUNCH BAG SUKI  DESIGN '}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.04965388018529121,0.0551709779836569,0.010045281840420549,0.20230607966457023,3.6668931213164035,0.00730582870991471,1.1844505742491345,0.7652891455047934
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.0551709779836569,0.15723728725342218,0.010357570395045021,0.18773584905660376,1.193965199577798,0.0016826354817765302,1.037547590605543,0.1719407924877512
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.15723728725342218,0.0551709779836569,0.010357570395045021,0.06587222773915921,1.193965199577798,0.0016826354817765302,1.011455873675185,0.19276440254632832
frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'JUMBO BAG SCANDINAVIAN PAISLEY'}),0.04559412897517306,0.033518971529693437,0.0136886483110394,0.3002283105022831,8.956966660994356,0.012160379999999403,1.3811376524306502,0.9307937928487582
frozenset({'JUMBO BAG SCANDINAVIAN PAISLEY'}),frozenset({'JUMBO BAG STRAWBERRY'}),0.033518971529693437,0.04559412897517306,0.0136886483110394,0.4083850931677019,8.956966660994357,0.012160379999999403,1.6132214722834346,0.9191645096379815
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'JUMBO BAG SCANDINAVIAN PAISLEY'}),0.04793629313485661,0.033518971529693437,0.013376359756414928,0.27904451682953313,8.32497251839413,0.01176958451158863,1.3405557638872776,0.9241813095133762
frozenset({'JUMBO BAG SCANDINAVIAN PAISLEY'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.033518971529693437,0.04793629313485661,0.013376359756414928,0.39906832298136646,8.32497251839413,0.01176958451158863,1.5843127318376031,0.9103949870008442
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO BAG SCANDINAVIAN PAISLEY'}),0.050226409202102744,0.033518971529693437,0.012283349815229272,0.24455958549222798,7.296154217487851,0.010599812235145258,1.279361032200063,0.9085760036855676
frozenset({'JUMBO BAG SCANDINAVIAN PAISLEY'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.033518971529693437,0.050226409202102744,0.012283349815229272,0.36645962732919257,7.296154217487851,0.010599812235145258,1.4991524325339358,0.8928695629950044
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'JUMBO BAG SPACEBOY DESIGN'}),0.04793629313485661,0.02633633477333056,0.010513714672357259,0.2193268186753529,8.327917326501098,0.009251248408565168,1.247210341688126,0.9242259235763943
frozenset({'JUMBO BAG SPACEBOY DESIGN'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.02633633477333056,0.04793629313485661,0.010513714672357259,0.39920948616600793,8.327917326501098,0.009251248408565168,1.5846849857689558,0.9037227024140378
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO BAG SPACEBOY DESIGN'}),0.050226409202102744,0.02633633477333056,0.012283349815229272,0.24455958549222798,9.286014458620901,0.010960570288020404,1.2888689121313253,0.9394988259683903
frozenset({'JUMBO BAG SPACEBOY DESIGN'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.02633633477333056,0.050226409202102744,0.012283349815229272,0.46640316205533594,9.286014458620901,0.010960570288020404,1.7799460627545778,0.9164470292548879
